Taxon_ID	Taxon_Name	Taxonomic_Level	Total_Reads	Abundance_Percentage
G	3561	            uncultured	3	3	  0.00
O	3535	        Gammaproteobacteria Incertae Sedis	0	318	  0.04
F	3536	          Unknown Family	101	318	  0.04
G	14661	            uncultured	176	176	  0.02
G	26663	            Candidatus Berkiella	20	20	  0.00
G	26661	            Acidibacter	10	10	  0.00
G	26665	            Candidatus Ovatusbacter	9	9	  0.00
G	14656	            Candidatus Carsonella	1	1	  0.00
G	26664	            Candidatus Endonucleariobacter	1	1	  0.00
O	26825	        Steroidobacterales	0	148	  0.02
F	26826	          Steroidobacteraceae	0	128	  0.01
G	26829	            uncultured	124	124	  0.01
G	26828	            Steroidobacter	3	3	  0.00
G	26827	            Povalibacter	1	1	  0.00
F	26830	          Woeseiaceae	0	20	  0.00
G	26832	            Woeseia	20	20	  0.00
O	26592	        CCM19a	75	75	  0.01
O	26612	        Coxiellales	0	68	  0.01
F	26613	          Coxiellaceae	0	68	  0.01
G	26614	            Coxiella	68	68	  0.01
O	26684	        KF-JG30-C25	47	47	  0.01
O	14692	        uncultured	44	44	  0.01
O	3725	        Run-SP154	31	31	  0.00
O	26796	        PLTA13	31	31	  0.00
O	26594	        CHAB-XI-27	26	26	  0.00
O	26806	        R7C24	25	25	  0.00
O	3728	        Salinisphaerales	0	23	  0.00
F	26815	          Solimonadaceae	1	23	  0.00
G	26816	            Alkanibacter	8	8	  0.00
G	26824	            uncultured	7	7	  0.00
G	26819	            Nevskia	6	6	  0.00
G	26818	            Hydrocarboniphaga	1	1	  0.00
O	3563	        Methylococcales	0	16	  0.00
F	46553	          Methylomonadaceae	1	14	  0.00
G	46554	            Crenothrix	6	6	  0.00
G	46568	            Milano-WF1B-03	2	2	  0.00
G	46556	            IheB2-23	1	1	  0.00
G	46557	            Marine Methylotrophic Group 2	1	1	  0.00
G	46558	            Methylobacter	1	1	  0.00
G	46562	            Methylomonas	1	1	  0.00
G	46567	            Methylovulum	1	1	  0.00
F	3571	          Methylococcaceae	0	2	  0.00
G	3586	            uncultured	2	2	  0.00
O	26607	        Competibacterales	0	16	  0.00
F	26608	          Competibacteraceae	0	16	  0.00
G	26609	            Candidatus Competibacter	16	16	  0.00
O	3735	        Thiotrichales	0	16	  0.00
F	3754	          Thiotrichaceae	0	16	  0.00
G	3769	            Thiothrix	13	13	  0.00
G	3770	            uncultured	2	2	  0.00
G	3764	            Cocleimonas	1	1	  0.00
O	3307	        Acidithiobacillales	0	15	  0.00
F	3309	          Acidithiobacillaceae	0	15	  0.00
G	26301	            KCM-B-112	9	9	  0.00
G	3310	            Acidithiobacillus	6	6	  0.00
O	14615	        Acidiferrobacterales	0	15	  0.00
F	14616	          Acidiferrobacteraceae	0	15	  0.00
G	14618	            Sulfurifustis	15	15	  0.00
O	26591	        CCD24	13	13	  0.00
O	26660	        Ga0077536	8	8	  0.00
O	26324	        B2M28	8	8	  0.00
O	26653	        Francisellales	0	7	  0.00
F	26654	          Francisellaceae	0	7	  0.00
G	26657	            Francisella	6	6	  0.00
G	26658	            [Caedibacter] taeniospiralis group	1	1	  0.00
O	3415	        Chromatiales	0	7	  0.00
F	3416	          Chromatiaceae	0	5	  0.00
G	3429	            Thiocapsa	2	2	  0.00
G	3418	            Chromatium	1	1	  0.00
G	3417	            Allochromatium	1	1	  0.00
G	3439	            Thiorhodovibrio	1	1	  0.00
F	26603	          Sedimenticolaceae	0	2	  0.00
G	26605	            Sedimenticola	1	1	  0.00
G	26606	            uncultured	1	1	  0.00
O	11508	        Arenicellales	0	7	  0.00
F	11509	          Arenicellaceae	0	7	  0.00
G	14622	            uncultured	7	7	  0.00
O	26799	        Piscirickettsiales	0	7	  0.00
F	26800	          Piscirickettsiaceae	0	7	  0.00
G	26801	            Candidatus Endoecteinascidia	7	7	  0.00
O	3409	        Cardiobacteriales	1	5	  0.00
F	3410	          Cardiobacteriaceae	0	2	  0.00
G	3414	            uncultured	2	2	  0.00
F	26595	          Wohlfahrtiimonadaceae	0	2	  0.00
G	26596	            Ignatzschineria	2	2	  0.00
O	26681	        JG36-GS-52	4	4	  0.00
O	26624	        Ectothiorhodospirales	0	3	  0.00
F	26627	          Ectothiorhodospiraceae	0	3	  0.00
G	26637	            uncultured	2	2	  0.00
G	26633	            Thiogranum	1	1	  0.00
O	3467	        EC3	3	3	  0.00
O	26677	        Immundisolibacterales	0	2	  0.00
F	26678	          Immundisolibacteraceae	0	2	  0.00
G	26679	            Immundisolibacter	1	1	  0.00
G	26680	            uncultured	1	1	  0.00
O	26623	        EV818SWSAP88	2	2	  0.00
O	26326	        Beggiatoales	0	2	  0.00
F	26327	          Beggiatoaceae	1	2	  0.00
G	26328	            Beggiatoa	1	1	  0.00
O	3546	        HOC36	2	2	  0.00
O	3304	        1013-28-CG33	2	2	  0.00
O	26732	        Nitrosococcales	0	2	  0.00
F	26737	          Nitrosococcaceae	0	2	  0.00
G	26738	            3PJM14	1	1	  0.00
G	26739	            AqS1	1	1	  0.00
O	26843	        Thiomicrospirales	0	1	  0.00
F	26852	          Thiomicrospiraceae	0	1	  0.00
G	26856	            Thiomicrorhabdus	1	1	  0.00
O	26299	        AT-s2-59	1	1	  0.00
O	26682	        JG36-TzT-191	1	1	  0.00
O	26863	        WD260	1	1	  0.00
O	3591	        NKB5	1	1	  0.00
C	2379	      Alphaproteobacteria	96	18816	  2.17
O	2557	        Rhodobacterales	0	7001	  0.81
F	2558	          Rhodobacteraceae	843	7001	  0.81
G	2607	            Paracoccus	1195	1195	  0.14
G	2624	            Rhodobacter	1038	1038	  0.12
G	2666	            uncultured	918	918	  0.11
G	2654	            Tabrizicola	742	742	  0.09
G	2620	            Pseudorhodobacter	483	483	  0.06
G	14530	            Cereibacter	230	230	  0.03
G	2641	            Roseovarius	135	135	  0.02
G	2653	            Sulfitobacter	111	111	  0.01
G	2572	            Falsirhodobacter	100	100	  0.01
G	46168	            Yoonia-Loktanella	87	87	  0.01
G	2574	            Gemmobacter	78	78	  0.01
G	11455	            Planktomarina	69	69	  0.01
G	2638	            Roseobacter clade NAC11-7 lineage	67	67	  0.01
G	2645	            Ruegeria	61	61	  0.01
G	2634	            Roseivivax	59	59	  0.01
G	2559	            Actibacterium	53	53	  0.01
G	2632	            Roseinatronobacter	49	49	  0.01
G	2626	            Rhodovulum	47	47	  0.01
G	2569	            Defluviimonas	43	43	  0.00
G	2562	            Amaricoccus	38	38	  0.00
G	46164	            Limibaculum	35	35	  0.00
G	46159	            Aestuariicoccus	32	32	  0.00
G	2661	            Tropicibacter	29	29	  0.00
G	2592	            Marinovum	28	28	  0.00
G	2594	            Marivita	26	26	  0.00
G	2642	            Rubellimicrobium	24	24	  0.00
G	2575	            Haematobacter	21	21	  0.00
G	2599	            Oceanibulbus	20	20	  0.00
G	2665	            Yangia	13	13	  0.00
G	46165	            Limimaricola	13	13	  0.00
G	2651	            Shimia	12	12	  0.00
G	2560	            Albidovulum	12	12	  0.00
G	11450	            Halocynthiibacter	12	12	  0.00
G	14529	            Aliiroseovarius	12	12	  0.00
G	2582	            Leisingera	12	12	  0.00
G	11460	            Sedimentitalea	11	11	  0.00
G	26171	            Pseudooceanicola	10	10	  0.00
G	2589	            Mameliella	10	10	  0.00
G	2636	            Roseobacter clade CHAB-I-5 lineage	10	10	  0.00
G	26163	            Halodurantibacterium	10	10	  0.00
G	11453	            Paenirhodobacter	9	9	  0.00
G	26162	            HIMB11	9	9	  0.00
G	14536	            Pontivivens	8	8	  0.00
G	11446	            Ascidiaceihabitans	8	8	  0.00
G	2662	            Tropicimonas	8	8	  0.00
G	26170	            Nioella	8	8	  0.00
G	2561	            Albimonas	8	8	  0.00
G	26172	            Rhodobaculum	7	7	  0.00
G	2663	            Vadicella	7	7	  0.00
G	2631	            Roseicyclus	7	7	  0.00
G	46163	            Flavimaricola	7	7	  0.00
G	11449	            Epibacterium	6	6	  0.00
G	2659	            Thioclava	6	6	  0.00
G	2664	            Wenxinia	6	6	  0.00
G	2628	            Roseibacterium	6	6	  0.00
G	11445	            Amylibacter	6	6	  0.00
G	11458	            Pseudophaeobacter	6	6	  0.00
G	2623	            Rhodobaca	5	5	  0.00
G	2568	            Citreimonas	5	5	  0.00
G	2655	            Tateyamaria	5	5	  0.00
G	14528	            Albirhodobacter	4	4	  0.00
G	2570	            Dinoroseobacter	4	4	  0.00
G	2635	            Roseobacter	4	4	  0.00
G	2602	            Oceaniovalibus	4	4	  0.00
G	11447	            Boseongicola	3	3	  0.00
G	2600	            Oceanicella	3	3	  0.00
G	26168	            Marivivens	3	3	  0.00
G	26173	            Silicimonas	3	3	  0.00
G	2583	            Lentibacter	3	3	  0.00
G	2585	            Litorimicrobium	3	3	  0.00
G	2621	            Pseudoruegeria	3	3	  0.00
G	2604	            Pacificibacter	2	2	  0.00
G	14533	            Halovulum	2	2	  0.00
G	46161	            Cognatishimia	2	2	  0.00
G	2588	            Lutimaribacter	2	2	  0.00
G	2601	            Oceanicola	2	2	  0.00
G	2566	            Celeribacter	2	2	  0.00
G	2643	            Rubribacterium	2	2	  0.00
G	2650	            Seohaeicola	1	1	  0.00
G	2571	            Donghicola	1	1	  0.00
G	2595	            Methylarcula	1	1	  0.00
G	2576	            Hasllibacter	1	1	  0.00
G	2646	            Sagittula	1	1	  0.00
G	2593	            Maritimibacter	1	1	  0.00
G	2608	            Pelagibaca	1	1	  0.00
G	2596	            Nautella	1	1	  0.00
G	2603	            Octadecabacter	1	1	  0.00
G	2579	            Jannaschia	1	1	  0.00
G	2567	            Citreicella	1	1	  0.00
G	2580	            Ketogulonicigenium	1	1	  0.00
G	46162	            Cognatiyoonia	1	1	  0.00
G	2657	            Thalassobius	1	1	  0.00
G	46166	            Palleronia-Pseudomaribius	1	1	  0.00
O	2823	        Sphingomonadales	0	6217	  0.72
F	2844	          Sphingomonadaceae	514	6217	  0.72
G	2846	            Novosphingobium	1675	1675	  0.19
G	2852	            Sphingomonas	1584	1584	  0.18
G	2858	            uncultured	660	660	  0.08
G	2850	            Sphingobium	576	576	  0.07
G	2853	            Sphingopyxis	387	387	  0.04
G	2854	            Sphingorhabdus	281	281	  0.03
G	26245	            Erythrobacter	224	224	  0.03
G	26240	            Altererythrobacter	156	156	  0.02
G	26248	            Porphyrobacter	29	29	  0.00
G	14559	            Rhizorhapis	24	24	  0.00
G	2849	            Sandarakinorhabdus	19	19	  0.00
G	2857	            Zymomonas	17	17	  0.00
G	26244	            Ellin6055	15	15	  0.00
G	26251	            Sphingoaurantiacus	10	10	  0.00
G	2845	            Blastomonas	10	10	  0.00
G	26247	            Plot4-2H12	8	8	  0.00
G	11469	            Polymorphobacter	5	5	  0.00
G	14558	            Parablastomonas	5	5	  0.00
G	26249	            Qipengyuania	5	5	  0.00
G	2851	            Sphingomicrobium	4	4	  0.00
G	2848	            Sandaracinobacter	3	3	  0.00
G	26243	            DSSF69	2	2	  0.00
G	2855	            Sphingosinicella	2	2	  0.00
G	2847	            Parasphingopyxis	2	2	  0.00
O	2421	        Rhizobiales	110	3419	  0.39
F	2530	          Rhizobiales Incertae Sedis	2	1170	  0.13
G	14525	            uncultured	1027	1027	  0.12
G	2534	            Nordella	67	67	  0.01
G	11437	            Alsobacter	38	38	  0.00
G	11439	            Phreatobacter	19	19	  0.00
G	2532	            Bauldia	14	14	  0.00
G	26128	            Anderseniella	3	3	  0.00
F	2525	          Rhizobiaceae	34	641	  0.07
G	26091	            Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	350	350	  0.04
G	26112	            Mesorhizobium	96	96	  0.01
G	2526	            Ensifer	31	31	  0.00
G	26115	            Ochrobactrum	23	23	  0.00
G	26127	            uncultured	20	20	  0.00
G	26095	            Aureimonas	13	13	  0.00
G	26114	            Nitratireductor	12	12	  0.00
G	26092	            Aminobacter	10	10	  0.00
G	26119	            Pseudahrensia	9	9	  0.00
G	26118	            Phyllobacterium	7	7	  0.00
G	26093	            Aquamicrobium	4	4	  0.00
G	26108	            Hoeflea	4	4	  0.00
G	2529	            Shinella	3	3	  0.00
G	26121	            Pseudochrobactrum	3	3	  0.00
G	26096	            Bartonella	3	3	  0.00
G	26098	            Candidatus Hodgkinia	3	3	  0.00
G	11436	            Neorhizobium	2	2	  0.00
G	26094	            Aurantimonas	2	2	  0.00
G	26120	            Pseudaminobacter	2	2	  0.00
G	26110	            Lentilitoribacter	2	2	  0.00
G	26106	            Falsochrobactrum	2	2	  0.00
G	26125	            Tianweitania	2	2	  0.00
G	26103	            Cohaesibacter	1	1	  0.00
G	26097	            Brucella	1	1	  0.00
G	26101	            Chelativorans	1	1	  0.00
G	26090	            Aliihoeflea	1	1	  0.00
F	2545	          Xanthobacteraceae	23	407	  0.05
G	26151	            Bradyrhizobium	165	165	  0.02
G	2554	            uncultured	123	123	  0.01
G	26150	            Blastochloris	29	29	  0.00
G	2550	            Pseudolabrys	17	17	  0.00
G	26156	            Pseudorhodoplanes	13	13	  0.00
G	26158	            Rhodopseudomonas	6	6	  0.00
G	26148	            Afipia	5	5	  0.00
G	2553	            Xanthobacter	4	4	  0.00
G	26157	            Rhodoplanes	4	4	  0.00
G	2546	            Ancylobacter	4	4	  0.00
G	26154	            Nitrobacter	4	4	  0.00
G	2551	            Pseudoxanthobacter	3	3	  0.00
G	26159	            Tardiphaga	2	2	  0.00
G	2552	            Starkeya	2	2	  0.00
G	26149	            Angulomicrobium	1	1	  0.00
G	26153	            Methylorhabdus	1	1	  0.00
G	2548	            Azorhizobium	1	1	  0.00
F	2472	          Hyphomicrobiaceae	10	359	  0.04
G	2480	            Hyphomicrobium	249	249	  0.03
G	2483	            Pedomicrobium	89	89	  0.01
G	2479	            Filomicrobium	10	10	  0.00
G	2490	            uncultured	1	1	  0.00
F	2435	          Beijerinckiaceae	16	293	  0.03
G	26054	            alphaI cluster	58	58	  0.01
G	46157	            Methylobacterium-Methylorubrum	53	53	  0.01
G	26046	            Methylocystis	41	41	  0.00
G	2444	            uncultured	35	35	  0.00
G	26042	            Bosea	31	31	  0.00
G	26048	            Microvirga	18	18	  0.00
G	26047	            Methylosinus	17	17	  0.00
G	26044	            FukuN57	9	9	  0.00
G	2436	            Beijerinckia	5	5	  0.00
G	2442	            Methylorosula	3	3	  0.00
G	26040	            1174-901-12	2	2	  0.00
G	14512	            Pseudochelatococcus	1	1	  0.00
G	2443	            Methylovirgula	1	1	  0.00
G	26050	            Psychroglaciecola	1	1	  0.00
G	26051	            Rhodoblastus	1	1	  0.00
G	26052	            Roseiarcus	1	1	  0.00
F	26055	          Devosiaceae	13	260	  0.03
G	26058	            Devosia	226	226	  0.03
G	26062	            Pelagibacterium	19	19	  0.00
G	26064	            uncultured	2	2	  0.00
F	26071	          Methyloligellaceae	21	103	  0.01
G	26075	            uncultured	78	78	  0.01
G	26072	            Methyloceanibacter	3	3	  0.00
G	26073	            Methyloligella	1	1	  0.00
F	2423	          A0839	30	30	  0.00
F	26081	          Pleomorphomonadaceae	0	9	  0.00
G	26087	            Prosthecomicrobium	4	4	  0.00
G	26083	            Chthonobacter	3	3	  0.00
G	26086	            Pleomorphomonas	2	2	  0.00
F	26065	          Kaistiaceae	0	8	  0.00
G	26066	            Kaistia	8	8	  0.00
F	26133	          Stappiaceae	0	8	  0.00
G	26136	            Labrenzia	3	3	  0.00
G	26140	            Pseudovibrio	2	2	  0.00
G	26138	            Pannonibacter	1	1	  0.00
G	26141	            Rhodothalassium	1	1	  0.00
G	26143	            Stappia	1	1	  0.00
F	2556	          uncultured	5	5	  0.00
F	26067	          Labraceae	0	5	  0.00
G	26068	            Labrys	5	5	  0.00
F	2464	          C2U	4	4	  0.00
F	46155	          Ancalomicrobiaceae	0	3	  0.00
G	46156	            Ancalomicrobium	3	3	  0.00
F	26039	          Amb-16S-1323	2	2	  0.00
F	26131	          Rhodomicrobiaceae	0	2	  0.00
G	26132	            Rhodomicrobium	2	2	  0.00
O	26009	        Paracaedibacterales	0	321	  0.04
F	26010	          Paracaedibacteraceae	1	321	  0.04
G	26015	            uncultured	293	293	  0.03
G	26014	            Candidatus Paracaedibacter	16	16	  0.00
G	26011	            Candidatus Captivus	6	6	  0.00
G	26012	            Candidatus Finniella	5	5	  0.00
O	2667	        Rhodospirillales	1	312	  0.04
F	2717	          Rhodospirillaceae	1	173	  0.02
G	14543	            Haematospirillum	118	118	  0.01
G	2755	            uncultured	37	37	  0.00
G	2737	            Novispirillum	10	10	  0.00
G	2730	            Insolitispirillum	3	3	  0.00
G	2748	            Roseospirillum	2	2	  0.00
G	2745	            Rhodospirillum	1	1	  0.00
G	11465	            Pararhodospirillum	1	1	  0.00
F	26198	          uncultured	65	65	  0.01
F	26183	          Magnetospirillaceae	12	58	  0.01
G	26184	            Magnetospirillum	38	38	  0.00
G	26186	            Telmatospirillum	6	6	  0.00
G	26187	            [Aquaspirillum] polymorphum group	1	1	  0.00
G	26188	            uncultured	1	1	  0.00
F	26178	          Magnetospiraceae	0	10	  0.00
G	26179	            Magnetospira	7	7	  0.00
G	26182	            uncultured	2	2	  0.00
G	26180	            Magnetovibrio	1	1	  0.00
F	26192	          Terasakiellaceae	0	3	  0.00
G	26195	            uncultured	3	3	  0.00
F	26177	          AEGEAN-169 marine group	1	1	  0.00
F	26196	          Thalassospiraceae	0	1	  0.00
G	26197	            Thalassospira	1	1	  0.00
O	2761	        Rickettsiales	3	305	  0.04
F	2805	          Mitochondria	101	101	  0.01
F	2801	          SM2D12	90	90	  0.01
F	2781	          Rickettsiaceae	0	59	  0.01
G	2785	            uncultured	26	26	  0.00
G	26226	            Candidatus Megaira	23	23	  0.00
G	2784	            Rickettsia	7	7	  0.00
G	11467	            Candidatus Trichorickettsia	2	2	  0.00
G	2782	            Candidatus Cryptoprodotis	1	1	  0.00
F	26212	          AB1	15	15	  0.00
F	46172	          Fokiniaceae	0	14	  0.00
G	46180	            uncultured	10	10	  0.00
G	46179	            MD3-55	4	4	  0.00
F	2804	          bac2nit3	10	10	  0.00
F	46169	          Candidatus Hepatincola	5	5	  0.00
G	46170	          Candidatus Jidaibacter	5	5	  0.00
F	2806	          uncultured	2	2	  0.00
F	2763	          Anaplasmataceae	0	1	  0.00
G	2769	            Neorickettsia	1	1	  0.00
O	25946	        Azospirillales	0	235	  0.03
F	25947	          Azospirillaceae	0	232	  0.03
G	25951	            Niveispirillum	182	182	  0.02
G	25948	            Azospirillum	34	34	  0.00
G	25953	            Skermanella	16	16	  0.00
F	25955	          Azospirillales Incertae Sedis	0	2	  0.00
G	25956	            Stella	2	2	  0.00
F	25959	          uncultured	1	1	  0.00
O	2386	        Caulobacterales	0	220	  0.03
F	2387	          Caulobacteraceae	6	200	  0.02
G	2390	            Brevundimonas	91	91	  0.01
G	2391	            Caulobacter	57	57	  0.01
G	2392	            Phenylobacterium	28	28	  0.00
G	2393	            uncultured	11	11	  0.00
G	2389	            Asticcacaulis	7	7	  0.00
F	2394	          Hyphomonadaceae	1	20	  0.00
G	2407	            uncultured	12	12	  0.00
G	25969	            UKL13-1	3	3	  0.00
