Taxon_ID	Taxon_Name	Taxonomic_Level	Total_Reads	Abundance_Percentage
G	44170	            Fluviicola	37	37	  0.03
F	44311	          Weeksellaceae	0	32	  0.02
G	44317	            Chryseobacterium	32	32	  0.02
F	44308	          NS9 marine group	15	15	  0.01
F	44175	          Cryomorphaceae	0	1	  0.00
G	44182	            uncultured	1	1	  0.00
O	43870	        Bacteroidales	2	14	  0.01
F	43951	          Prolixibacteraceae	0	4	  0.00
G	43961	            WCHB1-32	2	2	  0.00
G	43962	            uncultured	2	2	  0.00
F	43880	          Bacteroidetes BD2-2	2	2	  0.00
F	43873	          Bacteroidaceae	0	1	  0.00
G	43874	            Bacteroides	1	1	  0.00
F	43905	          ML635J-40 aquatic group	1	1	  0.00
F	43881	          Bacteroidetes vadinHA17	1	1	  0.00
F	43940	          Prevotellaceae	0	1	  0.00
G	43943	            Prevotella	1	1	  0.00
F	43964	          Rikenellaceae	0	1	  0.00
G	43978	            uncultured	1	1	  0.00
F	43889	          Dysgonomonadaceae	0	1	  0.00
G	43897	            uncultured	1	1	  0.00
O	44003	        Bacteroidetes VC2.1 Bac22	1	1	  0.00
C	44390	      Kapabacteria	0	8	  0.01
O	44391	        Kapabacteriales	8	8	  0.01
C	44402	      Rhodothermia	0	2	  0.00
O	44419	        Rhodothermales	0	2	  0.00
F	44420	          Rhodothermaceae	0	2	  0.00
G	44425	            Rubrivirga	2	2	  0.00
C	44392	      Kryptonia	0	1	  0.00
O	44393	        Kryptoniales	0	1	  0.00
F	44394	          BSV26	1	1	  0.00
P	1672	    Firmicutes	2	232	  0.17
C	1673	      Bacilli	4	125	  0.09
O	1800	        Lactobacillales	0	55	  0.04
F	1836	          Lactobacillaceae	3	24	  0.02
G	50160	            Limosilactobacillus	14	14	  0.01
G	50168	            Weissella	2	2	  0.00
G	1837	            Lactobacillus	2	2	  0.00
G	50153	            Lactiplantibacillus	1	1	  0.00
G	50159	            Ligilactobacillus	1	1	  0.00
G	50161	            Liquorilactobacillus	1	1	  0.00
F	45256	          Listeriaceae	0	17	  0.01
G	45258	            Listeria	17	17	  0.01
F	1811	          Carnobacteriaceae	1	6	  0.00
G	1826	            Trichococcus	4	4	  0.00
G	11279	            Jeotgalibaca	1	1	  0.00
F	1828	          Enterococcaceae	0	6	  0.00
G	1831	            Enterococcus	6	6	  0.00
F	1802	          Aerococcaceae	0	1	  0.00
G	1804	            Aerococcus	1	1	  0.00
F	1850	          Streptococcaceae	0	1	  0.00
G	1853	            Streptococcus	1	1	  0.00
O	1674	        Bacillales	1	46	  0.03
F	1680	          Bacillaceae	0	45	  0.03
G	1688	            Bacillus	45	45	  0.03
O	45284	        Staphylococcales	0	19	  0.01
F	45287	          Staphylococcaceae	0	19	  0.01
G	45295	            Staphylococcus	19	19	  0.01
O	45270	        Paenibacillales	0	1	  0.00
F	45271	          Paenibacillaceae	0	1	  0.00
G	45277	            Paenibacillus	1	1	  0.00
C	1859	      Clostridia	0	98	  0.07
O	45570	        Peptostreptococcales-Tissierellales	0	44	  0.03
F	45618	          Peptostreptococcaceae	0	40	  0.03
G	45631	            Romboutsia	32	32	  0.02
G	45621	            Clostridioides	5	5	  0.00
G	45626	            Paraclostridium	2	2	  0.00
G	45624	            Intestinibacter	1	1	  0.00
F	50191	          Family XI	0	1	  0.00
G	50195	            Ezakiella	1	1	  0.00
F	45571	          Acidaminobacteraceae	0	1	  0.00
G	45572	            Acidaminobacter	1	1	  0.00
F	45579	          Anaerovoracaceae	0	1	  0.00
G	45581	            Anaerovorax	1	1	  0.00
F	45604	          Fusibacteraceae	0	1	  0.00
G	45605	            Fusibacter	1	1	  0.00
O	1863	        Clostridiales	0	29	  0.02
F	25630	          Clostridiaceae	0	29	  0.02
G	45342	            Clostridium sensu stricto 1	22	22	  0.02
G	45364	            Proteiniclasticum	2	2	  0.00
G	45356	            Clostridium sensu stricto 5	1	1	  0.00
G	45340	            Anaerobacter	1	1	  0.00
G	45345	            Clostridium sensu stricto 12	1	1	  0.00
G	45346	            Clostridium sensu stricto 13	1	1	  0.00
G	45360	            Clostridium sensu stricto 9	1	1	  0.00
O	45405	        Lachnospirales	0	9	  0.01
F	45409	          Lachnospiraceae	0	9	  0.01
G	45422	            Blautia	2	2	  0.00
G	45435	            Fusicatenibacter	1	1	  0.00
G	45456	            Lachnospiraceae UCG-001	1	1	  0.00
G	45476	            Roseburia	1	1	  0.00
G	45498	            [Ruminococcus] torques group	1	1	  0.00
G	45453	            Lachnospiraceae NK3A20 group	1	1	  0.00
G	45446	            Lachnoclostridium	1	1	  0.00
G	45427	            Catonella	1	1	  0.00
O	45508	        Oscillospirales	0	8	  0.01
F	45536	          Ruminococcaceae	0	4	  0.00
G	45544	            Faecalibacterium	2	2	  0.00
G	45553	            Subdoligranulum	1	1	  0.00
G	45552	            Ruminococcus	1	1	  0.00
F	45520	          Oscillospiraceae	0	2	  0.00
G	45524	            NK4A214 group	1	1	  0.00
G	45530	            UCG-002	1	1	  0.00
F	45514	          Ethanoligenenaceae	0	1	  0.00
G	45516	            Ethanoligenens	1	1	  0.00
F	50175	          Hungateiclostridiaceae	0	1	  0.00
G	50186	            Ruminiclostridium	1	1	  0.00
O	45325	        Christensenellales	0	4	  0.00
F	45326	          Christensenellaceae	0	4	  0.00
G	45329	            Christensenellaceae R-7 group	4	4	  0.00
O	45331	        Clostridia UCG-014	2	2	  0.00
F	45385	        Gracilibacteraceae	0	2	  0.00
G	45387	          Lutispora	2	2	  0.00
C	2164	      Negativicutes	0	7	  0.00
O	45752	        Veillonellales-Selenomonadales	0	4	  0.00
F	45753	          Selenomonadaceae	0	3	  0.00
G	45756	            Megamonas	2	2	  0.00
G	45762	            Selenomonas	1	1	  0.00
F	45780	          Veillonellaceae	0	1	  0.00
G	45786	            Veillonella	1	1	  0.00
O	45745	        Acidaminococcales	0	3	  0.00
F	45746	          Acidaminococcaceae	0	3	  0.00
G	45751	            uncultured	2	2	  0.00
G	45749	            Succiniclasticum	1	1	  0.00
P	50044	    Campylobacterota	0	187	  0.13
C	50045	      Campylobacteria	0	187	  0.13
O	50046	        Campylobacterales	0	187	  0.13
F	50047	          Arcobacteraceae	12	151	  0.11
G	50048	            Arcobacter	45	45	  0.03
G	50053	            uncultured	41	41	  0.03
G	50052	            Pseudarcobacter	37	37	  0.03
G	50050	            Malaciobacter	8	8	  0.01
G	50049	            Halarcobacter	7	7	  0.00
G	50051	            Poseidonibacter	1	1	  0.00
F	50070	          Sulfurimonadaceae	0	26	  0.02
G	50071	            Sulfuricurvum	17	17	  0.01
G	50072	            Sulfurimonas	9	9	  0.01
F	50081	          uncultured	5	5	  0.00
F	50074	          Sulfurospirillaceae	0	4	  0.00
G	50075	            Sulfurospirillum	4	4	  0.00
F	50076	          Sulfurovaceae	0	1	  0.00
G	50078	            Sulfurovum	1	1	  0.00
P	43853	    Armatimonadota	0	179	  0.13
C	43854	      Armatimonadia	0	179	  0.13
O	43855	        Armatimonadales	0	179	  0.13
F	43856	          Armatimonadaceae	0	179	  0.13
G	43857	            Armatimonas	179	179	  0.13
P	45909	    Myxococcota	0	177	  0.13
C	45932	      Polyangia	0	166	  0.12
O	45935	        Haliangiales	0	136	  0.10
F	45936	          Haliangiaceae	0	136	  0.10
G	45937	            Haliangium	136	136	  0.10
O	45948	        Polyangiales	0	18	  0.01
F	45954	          Polyangiaceae	1	9	  0.01
G	45961	            Pajaroellobacter	4	4	  0.00
G	45964	            uncultured	3	3	  0.00
G	45963	            Sorangium	1	1	  0.00
F	45965	          Sandaracinaceae	0	5	  0.00
G	45967	            uncultured	5	5	  0.00
F	45952	          Phaselicystidaceae	0	4	  0.00
G	45953	            Phaselicystis	4	4	  0.00
O	45940	        Nannocystales	0	6	  0.00
F	45941	          Nannocystaceae	0	6	  0.00
G	45943	            Nannocystis	6	6	  0.00
O	45972	        mle1-27	5	5	  0.00
O	45933	        Blfdi19	1	1	  0.00
C	45910	      Myxococcia	0	11	  0.01
O	45911	        Myxococcales	0	11	  0.01
F	45915	          Myxococcaceae	0	11	  0.01
G	45925	            P3OB-42	7	7	  0.00
G	45922	            KD3-10	3	3	  0.00
G	45929	            uncultured	1	1	  0.00
P	43279	    Actinobacteriota	1	167	  0.12
C	43309	      Actinobacteria	5	140	  0.10
O	43416	        Micrococcales	1	75	  0.05
F	43490	          Microbacteriaceae	5	58	  0.04
G	43546	            Rhodoluna	19	19	  0.01
G	43534	            Microbacterium	11	11	  0.01
G	43501	            Candidatus Planktoluna	6	6	  0.00
G	43497	            Aurantimicrobium	3	3	  0.00
G	43498	            Candidatus Aquiluna	3	3	  0.00
G	43492	            Agrococcus	2	2	  0.00
G	43532	            MWH-Ta3	2	2	  0.00
G	43531	            ML602J-51	2	2	  0.00
G	43523	            Huakuichenia	1	1	  0.00
G	43528	            Leucobacter	1	1	  0.00
G	43519	            Gulosibacter	1	1	  0.00
G	43493	            Agromyces	1	1	  0.00
G	43544	            Rathayibacter	1	1	  0.00
F	43554	          Micrococcaceae	2	8	  0.01
G	43573	            Rothia	2	2	  0.00
G	43565	            Micrococcus	2	2	  0.00
G	43564	            Kocuria	1	1	  0.00
G	43570	            Pseudarthrobacter	1	1	  0.00
F	43468	          Intrasporangiaceae	0	7	  0.00
G	43486	            Tetrasphaera	2	2	  0.00
G	43482	            Oryzihumus	2	2	  0.00
G	43471	            Fodinibacter	1	1	  0.00
G	43487	            uncultured	1	1	  0.00
G	43475	            Knoellia	1	1	  0.00
F	43430	          Cellulomonadaceae	0	1	  0.00
G	43432	            Cellulomonas	1	1	  0.00
O	43376	        Frankiales	0	46	  0.03
F	43393	          Sporichthyaceae	3	46	  0.03
G	43397	            hgcI clade	41	41	  0.03
G	43394	            Candidatus Planktophila	2	2	  0.00
O	43709	        Streptomycetales	0	5	  0.00
F	43710	          Streptomycetaceae	0	5	  0.00
G	43715	            Streptomyces	5	5	  0.00
O	43640	        Propionibacteriales	0	5	  0.00
F	43641	          Nocardioidaceae	0	3	  0.00
G	43643	            Aeromicrobium	1	1	  0.00
G	43646	            Marmoricola	1	1	  0.00
G	43648	            Nocardioides	1	1	  0.00
F	43651	          Propionibacteriaceae	0	2	  0.00
G	43676	            uncultured	1	1	  0.00
G	43656	            Cutibacterium	1	1	  0.00
O	43639	        PeM15	2	2	  0.00
O	43342	        Corynebacteriales	0	1	  0.00
F	43352	          Mycobacteriaceae	0	1	  0.00
G	43354	            Mycobacterium	1	1	  0.00
O	43677	        Pseudonocardiales	0	1	  0.00
F	43678	          Pseudonocardiaceae	0	1	  0.00
G	43697	            Prauserella	1	1	  0.00
C	43280	      Acidimicrobiia	0	19	  0.01
O	43295	        Microtrichales	0	18	  0.01
F	43302	          Microtrichaceae	0	12	  0.01
G	43306	            uncultured	9	9	  0.01
G	43304	            IMCC26207	2	2	  0.00
G	43303	            Candidatus Microthrix	1	1	  0.00
F	43298	          Ilumatobacteraceae	0	5	  0.00
G	43299	            CL500-29 marine group	5	5	  0.00
F	43296	          Iamiaceae	0	1	  0.00
G	43297	            Iamia	1	1	  0.00
O	43290	        Actinomarinales	0	1	  0.00
F	43293	          uncultured	1	1	  0.00
C	43805	      Thermoleophilia	0	6	  0.00
O	43810	        Solirubrobacterales	0	6	  0.00
F	43811	          67-14	6	6	  0.00
C	43762	      Coriobacteriia	0	1	  0.00
O	43764	        Coriobacteriales	0	1	  0.00
F	43780	          Eggerthellaceae	0	1	  0.00
G	43793	            Senegalimassilia	1	1	  0.00
P	46698	    Verrucomicrobiota	0	93	  0.07
C	46771	      Verrucomicrobiae	1	88	  0.06
O	46847	        uncultured	52	52	  0.04
O	46791	        Opitutales	1	20	  0.01
F	46792	          Opitutaceae	1	16	  0.01
G	46797	            IMCC26134	8	8	  0.01
G	46793	            Alterococcus	2	2	  0.00
G	46798	            Lacunisphaera	2	2	  0.00
G	46799	            Opitutus	2	2	  0.00
G	46794	            Cephaloticoccus	1	1	  0.00
F	46801	          Puniceicoccaceae	1	3	  0.00
G	46805	            Lentimonas	1	1	  0.00
G	46809	            Verruc-01	1	1	  0.00
O	46829	        Verrucomicrobiales	0	15	  0.01
F	46833	          Rubritaleaceae	0	13	  0.01
G	46836	            Luteolibacter	13	13	  0.01
F	46841	          Verrucomicrobiaceae	0	2	  0.00
G	46846	            uncultured	2	2	  0.00
C	46766	      Omnitrophia	0	3	  0.00
O	46767	        Omnitrophales	1	3	  0.00
F	46768	          Omnitrophaceae	0	2	  0.00
G	46769	            Candidatus Omnitrophus	2	2	  0.00
C	46732	      Kiritimatiellae	0	2	  0.00
O	46740	        WCHB1-41	2	2	  0.00
P	45985	    Nitrospirota	0	50	  0.04
C	45994	      Nitrospiria	0	50	  0.04
O	45995	        Nitrospirales	0	50	  0.04
F	45996	          Nitrospiraceae	0	50	  0.04
G	45997	            Nitrospira	50	50	  0.04
P	44898	    Desulfobacterota	0	24	  0.02
C	45011	      Desulfuromonadia	0	14	  0.01
O	45012	        Bradymonadales	14	14	  0.01
C	44910	      Desulfobacteria	0	2	  0.00
O	44914	        Desulfobacterales	0	2	  0.00
F	44916	          Desulfobacteraceae	0	1	  0.00
G	44918	            Desulfobacter	1	1	  0.00
F	44938	          Desulfosarcinaceae	0	1	  0.00
G	44952	            Sva0081 sediment group	1	1	  0.00
C	45060	      Syntrophobacteria	0	2	  0.00
O	45061	        Syntrophobacterales	0	2	  0.00
F	45062	          Syntrophobacteraceae	0	1	  0.00
G	45068	            Syntrophobacter	1	1	  0.00
F	45072	          uncultured	1	1	  0.00
C	45087	      uncultured	2	2	  0.00
C	44955	      Desulfobulbia	0	1	  0.00
O	44956	        Desulfobulbales	0	1	  0.00
F	44962	          Desulfocapsaceae	0	1	  0.00
G	44970	            [Desulfobacterium] catecholicum group	1	1	  0.00
C	44981	      Desulfomonilia	0	1	  0.00
O	44982	        Desulfomonilales	0	1	  0.00
F	44983	          Desulfomonilaceae	0	1	  0.00
G	44984	            Desulfomonile	1	1	  0.00
C	45053	      Syntrophia	0	1	  0.00
O	45054	        Syntrophales	0	1	  0.00
F	45059	          uncultured	1	1	  0.00
C	45073	      Syntrophorhabdia	0	1	  0.00
O	45074	        Syntrophorhabdales	0	1	  0.00
F	45075	          Syntrophorhabdaceae	0	1	  0.00
G	45076	            Syntrophorhabdus	1	1	  0.00
P	46587	    Spirochaetota	0	21	  0.01
C	46599	      Leptospirae	0	20	  0.01
O	46600	        Leptospirales	0	20	  0.01
F	46601	          Leptospiraceae	1	20	  0.01
G	46603	            Leptospira	19	19	  0.01
C	46609	      Spirochaetia	0	1	  0.00
O	46610	        Spirochaetales	0	1	  0.00
F	46611	          Spirochaetaceae	0	1	  0.00
G	46624	            Treponema	1	1	  0.00
P	44430	    Bdellovibrionota	0	15	  0.01
C	44431	      Bdellovibrionia	0	8	  0.01
O	44438	        Bdellovibrionales	0	6	  0.00
F	44439	          Bdellovibrionaceae	0	6	  0.00
G	44441	            OM27 clade	6	6	  0.00
O	44432	        Bacteriovoracales	0	2	  0.00
F	44433	          Bacteriovoracaceae	0	2	  0.00
G	44436	            Peredibacter	1	1	  0.00
G	44437	            uncultured	1	1	  0.00
C	44443	      Oligoflexia	0	7	  0.00
O	44444	        0319-6G20	5	5	  0.00
O	44446	        Oligoflexales	0	2	  0.00
F	50040	          Oligoflexaceae	0	2	  0.00
G	50043	            uncultured	2	2	  0.00
P	1385	    Chloroflexi	0	12	  0.01
C	1386	      Anaerolineae	0	8	  0.01
O	25133	        Caldilineales	0	3	  0.00
F	25134	          Caldilineaceae	0	3	  0.00
G	25137	            uncultured	3	3	  0.00
O	25120	        1-20	2	2	  0.00
O	1387	        Anaerolineales	0	1	  0.00
F	1388	          Anaerolineaceae	0	1	  0.00
G	1395	            uncultured	1	1	  0.00
O	25141	        RBG-13-54-9	1	1	  0.00
O	25146	        SJA-15	1	1	  0.00
C	1411	      Chloroflexia	0	2	  0.00
O	1413	        Chloroflexales	0	2	  0.00
F	1422	          Roseiflexaceae	0	2	  0.00
G	25157	            Kouleothrix	2	2	  0.00
C	1428	      Dehalococcoidia	0	2	  0.00
O	25185	        SAR202 clade	2	2	  0.00
P	25752	    Patescibacteria	0	11	  0.01
C	25772	      Microgenomatia	0	6	  0.00
O	25776	        Candidatus Collierbacteria	4	4	  0.00
O	25782	        Candidatus Roizmanbacteria	2	2	  0.00
C	25821	      Saccharimonadia	0	3	  0.00
O	25822	        Saccharimonadales	0	3	  0.00
F	25823	          Saccharimonadaceae	1	1	  0.00
F	46008	          LWQ8	1	1	  0.00
F	50227	          YM_S32_TM7_50_20	1	1	  0.00
C	25753	      ABY1	0	1	  0.00
O	25758	        Candidatus Komeilibacteria	1	1	  0.00
C	25764	      Gracilibacteria	0	1	  0.00
O	25765	        Absconditabacteriales (SR1)	1	1	  0.00
P	45873	    Gemmatimonadota	0	10	  0.01
C	45876	      Gemmatimonadetes	0	10	  0.01
O	45877	        Gemmatimonadales	0	10	  0.01
F	45878	          Gemmatimonadaceae	0	10	  0.01
G	45881	            uncultured	7	7	  0.00
G	45879	            Gemmatimonas	3	3	  0.00
P	25541	    Dependentiae	0	9	  0.01
C	25542	      Babeliae	0	9	  0.01
O	25543	        Babeliales	0	9	  0.01
F	25548	          Vermiphilaceae	8	8	  0.01
F	25546	          UBA12409	1	1	  0.00
P	46016	    Planctomycetota	0	8	  0.01
C	46071	      Planctomycetes	0	8	  0.01
O	46072	        Gemmatales	0	6	  0.00
F	46073	          Gemmataceae	0	6	  0.00
G	46075	            Gemmata	3	3	  0.00
G	46079	            uncultured	3	3	  0.00
O	46108	        Planctomycetales	0	2	  0.00
F	46112	          Rubinisphaeraceae	0	2	  0.00
G	46116	            SH-PL14	2	2	  0.00
P	43177	    Acidobacteriota	0	5	  0.00
C	43179	      Acidobacteriae	0	3	  0.00
G	43204	        Paludibaculum	2	2	  0.00
O	43201	        Elev-16S-1166	1	1	  0.00
C	43215	      Blastocatellia	0	1	  0.00
O	43216	        11-24	1	1	  0.00
C	43255	      Subgroup 22	1	1	  0.00
P	27010	    WPS-2	3	3	  0.00
P	45891	    Latescibacterota	2	3	  0.00
C	45892	      Latescibacteria	0	1	  0.00
O	45893	        Latescibacterales	0	1	  0.00
F	45894	          Latescibacteraceae	1	1	  0.00
P	45116	    Fibrobacterota	0	3	  0.00
C	45126	      Fibrobacteria	0	3	  0.00
O	45127	        Fibrobacterales	0	3	  0.00
F	45135	          Fibrobacteraceae	0	2	  0.00
G	45140	            uncultured	2	2	  0.00
G	45132	          BBMC-4	1	1	  0.00
P	11400	    Hydrogenedentes	0	2	  0.00
C	25702	      Hydrogenedentia	0	2	  0.00
O	25703	        Hydrogenedentiales	0	2	  0.00
F	25704	          Hydrogenedensaceae	2	2	  0.00
P	45093	    Elusimicrobiota	0	2	  0.00
C	45107	      Lineage IIa	1	1	  0.00
C	45108	      Lineage IIb	1	1	  0.00
P	45976	    Nitrospinota	0	1	  0.00
C	45984	      P9X2b3D02	1	1	  0.00
P	46586	    SAR324 clade(Marine group B)	1	1	  0.00
P	45855	    Fusobacteriota	0	1	  0.00
C	45856	      Fusobacteriia	0	1	  0.00
O	45857	        Fusobacteriales	0	1	  0.00
F	45864	          Leptotrichiaceae	0	1	  0.00
G	45866	            Hypnocyclicus	1	1	  0.00
D	4	  Eukaryota	0	1	  0.00
D1	46848	    Amorphea	0	1	  0.00
D2	46957	      Obazoa	0	1	  0.00
D3	46958	        Opisthokonta	0	1	  0.00
D	46959	          Holozoa	0	1	  0.00
D1	46960	            Choanozoa	0	1	  0.00
D2	47021	              Metazoa	0	1	  0.00
K	47022	                Animalia	0	1	  0.00
K1	47023	                  BCP clade	0	1	  0.00
K2	47024	                    Bilateria	0	1	  0.00
K3	47089	                      Protostomia	0	1	  0.00
K4	47095	                        Ecdysozoa	0	1	  0.00
P	47096	                          Arthropoda	0	1	  0.00
P1	47159	                            Hexapoda	0	1	  0.00
C	47166	                              Insecta	0	1	  0.00
C1	47169	                                Pterygota	0	1	  0.00
C2	47170	                                  Neoptera	0	1	  0.00
O	47188	                                    Neuroptera	1	1	  0.00
